Sampling Date,Location of Monitoring Station,SO2,NO2,RSPM/PM10
2014-03-18,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,43.0
2014-03-20,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,14.0,42.0
2014-03-25,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,54.0
2014-03-27,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,19.0,62.0
2014-04-01,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,15.0,66.0
2014-04-03,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,16.0,40.0
2014-04-08,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,56.0
2014-04-10,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,17.0,50.0
2014-04-15,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,14.0,49.0
2014-04-17,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,16.0,63.0
2014-04-22,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,18.0,42.0
2014-04-29,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,18.0,44.0
2014-05-06,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,13.0,43.0
2014-05-08,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,14.0,48.0
2014-05-13,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,13.0,63.0
2014-05-15,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,15.0,119.0
2014-05-20,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,18.0,61.0
2014-05-27,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,16.0,48.0
2014-05-29,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,16.0,52.0
2014-06-03,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,18.0,43.0
2014-06-05,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,15.0,53.0
2014-06-10,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,20.0,57.0
2014-06-12,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,18.0,39.0
2014-06-17,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,14.0,47.0
2014-06-19,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,16.0,45.0
2014-06-24,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,16.0,43.0
2014-06-26,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,15.0,40.0
2014-07-01,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,46.0
2014-07-03,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,17.0,55.0
2014-07-08,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",16.0,14.0,42.0
2014-07-10,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,35.0
2014-07-15,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,16.0,40.0
2014-07-17,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,15.0,49.0
2014-07-22,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,50.0
2014-07-24,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,18.0,58.0
2014-07-31,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,13.0,42.0
2014-08-05,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,17.0,40.0
2014-08-07,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,16.0,55.0
2014-08-12,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,13.0,41.0
2014-08-14,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,15.0,51.0
2014-08-19,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,18.0,74.0
2014-08-21,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,15.0,40.0
2014-08-26,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,16.0,42.0
2014-08-28,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,15.0,42.0
2014-09-02,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,12.0,41.0
2014-09-04,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,13.0,45.0
2014-09-09,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,13.0,43.0
2014-09-11,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,16.0,43.0
2014-09-16,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,12.0,34.0
2014-09-18,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,12.0,35.0
2014-09-23,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,13.0,39.0
2014-09-25,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,12.0,45.0
2014-09-30,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,10.0,42.0
2014-10-07,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,14.0,60.0
2014-10-09,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,14.0,51.0
2014-10-14,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,14.0,41.0
2014-10-16,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,13.0,34.0
2014-10-21,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,14.0,40.0
2014-10-23,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",19.0,14.0,38.0
2014-10-28,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,11.0,51.0
2014-10-30,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,10.0,47.0
2014-11-06,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,14.0,104.0
2014-11-11,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,16.0,45.0
2014-11-13,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,12.0,34.0
2014-11-18,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,13.0,41.0
2014-11-20,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,12.0,44.0
2014-11-25,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,15.0,39.0
2014-11-27,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,16.0,40.0
2014-12-02,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,13.0,53.0
2014-12-04,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,13.0,56.0
2014-12-09,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,16.0,65.0
2014-12-11,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,13.0,33.0
2014-12-16,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,15.0,46.0
2014-12-18,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,16.0,50.0
2014-12-23,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,12.0,44.0
2014-12-30,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,13.0,45.0
2015-01-10,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,17.0,41.0
2015-01-20,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,13.0,48.0
2015-01-22,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,15.0,42.0
2015-01-27,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,15.0,36.0
2015-01-29,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,12.0,35.0
2015-02-06,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,17.0,64.0
2015-02-07,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,18.0,56.0
2015-02-17,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,13.0,64.0
2015-02-19,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,14.0,64.0
2015-02-24,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,12.0,55.0
2015-02-26,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,12.0,53.0
2015-03-02,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,16.0,53.0
2015-03-03,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,15.0,60.0
2015-03-11,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,16.0,40.0
2015-03-12,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,12.0,36.0
2015-03-17,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,15.0,59.0
2015-03-19,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,15.0,52.0
2015-03-24,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,12.0,58.0
2015-03-26,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,13.0,45.0
2015-03-31,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,16.0,39.0
2015-04-06,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,19.0,59.0
2015-04-08,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,15.0,44.0
2015-04-16,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,13.0,37.0
2015-04-21,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,14.0,36.0
2015-04-23,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,16.0,82.0
2015-04-28,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,13.0,48.0
2015-04-30,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,17.0,51.0
2015-05-02,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,15.0,55.0
2015-05-03,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,16.0,48.0
2015-05-05,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,17.0,33.0
2015-05-11,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,18.0,27.0
2015-05-14,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,17.0,41.0
2015-05-19,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,18.0,57.0
2015-05-21,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,13.0,42.0
2015-05-26,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,14.0,42.0
2015-05-28,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,18.0,48.0
2015-06-01,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,14.0,50.0
2015-06-08,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,42.0
2015-06-10,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,16.0,33.0
2015-06-16,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",,,
2015-06-18,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,47.0
2015-06-23,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,21.0,50.0
2015-06-25,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,16.0,53.0
2015-06-30,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,21.0,40.0
2015-07-04,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,15.0,46.0
2015-07-05,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,15.0,36.0
2015-07-07,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,19.0,61.0
2015-07-14,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,16.0,42.0
2015-07-16,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,15.0,40.0
2015-07-21,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,16.0,43.0
2015-07-23,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,19.0,38.0
2015-07-28,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,16.0,51.0
2015-08-10,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,15.0,42.0
2015-08-12,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,12.0,46.0
2015-08-13,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,15.0,41.0
2015-08-18,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,16.0,42.0
2015-08-20,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",17.0,18.0,64.0
2015-08-25,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,14.0,64.0
2015-08-27,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,17.0,29.0
2015-09-04,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,16.0,35.0
2015-09-06,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",16.0,22.0,36.0
2015-09-07,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,18.0,49.0
2015-10-02,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,13.0,50.0
2015-10-03,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,15.0,47.0
2015-10-11,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",18.0,24.0,30.0
2015-10-12,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",,,
2015-10-13,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",11.0,17.0,44.0
2015-10-15,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,18.0,39.0
2015-10-20,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,13.0,28.0
2015-10-27,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,17.0,34.0
2015-10-29,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,15.0,28.0
2015-11-06,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,16.0,49.0
2015-11-08,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,52.0
2015-11-17,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,14.0,28.0
2015-11-19,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,16.0,41.0
2015-11-24,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,16.0,36.0
2015-11-26,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,14.0,42.0
2015-12-02,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",10.0,16.0,64.0
2015-12-03,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,13.0,36.0
2015-12-05,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,13.0,44.0
2015-12-11,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,17.0,28.0
2015-12-15,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",13.0,14.0,37.0
2015-12-17,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",15.0,15.0,32.0
2015-12-22,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",14.0,16.0,32.0
2015-12-29,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,17.0,44.0
2015-12-31,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",12.0,13.0,39.0
2010-01-06,"Thiruvottiyur,  Chennai",14.75,25.73333333,105.0
2010-01-08,"Thiruvottiyur,  Chennai",15.06666667,26.66666667,83.33333333
2010-01-13,"Thiruvottiyur,  Chennai",13.6,23.93333333,91.33333333
2010-01-20,"Thiruvottiyur,  Chennai",11.48333333,20.41666667,174.6666667
2010-01-22,"Thiruvottiyur,  Chennai",11.63333333,20.43333333,155.3333333
2010-01-22,"Thiruvottiyur,  Chennai",11.63333333,20.43333333,155.3333333
2010-01-29,"Thiruvottiyur,  Chennai",25.63333333,21.55,138.3333333
2010-02-03,"Thiruvottiyur,  Chennai",14.43333333,24.61666667,109.6666667
2010-02-05,"Thiruvottiyur,  Chennai",11.03333333,19.1,109.3333333
2010-02-10,"Thiruvottiyur,  Chennai",13.3,20.85,72.33333333
2010-02-12,"Thiruvottiyur,  Chennai",8.65,12.95,52.0
2010-02-17,"Thiruvottiyur,  Chennai",8.983333333,13.98333333,82.66666667
2010-02-19,"Thiruvottiyur,  Chennai",9.6,13.91666667,80.66666667
2010-02-24,"Thiruvottiyur,  Chennai",15.15,27.0,110.3333333
2010-02-26,"Thiruvottiyur,  Chennai",11.38333333,18.06666667,88.66666667
2010-03-03,"Thiruvottiyur,  Chennai",15.23333333,24.48333333,89.66666667
2010-03-05,"Thiruvottiyur,  Chennai",11.15,18.53333333,84.33333333
2010-03-10,"Thiruvottiyur,  Chennai",14.23333333,24.46666667,71.33333333
2010-03-12,"Thiruvottiyur,  Chennai",10.35,17.8,49.66666667
2010-03-17,"Thiruvottiyur,  Chennai",17.95,30.55,83.33333333
2010-03-19,"Thiruvottiyur,  Chennai",14.75,24.51666667,67.0
2010-03-24,"Thiruvottiyur,  Chennai",11.55,16.98333333,76.0
2010-03-26,"Thiruvottiyur,  Chennai",8.65,13.41666667,60.33333333
2010-03-31,"Thiruvottiyur,  Chennai",14.3,24.36666667,83.66666667
2010-04-07,"Thiruvottiyur,  Chennai",12.45,21.16666667,54.66666667
2010-04-09,"Thiruvottiyur,  Chennai",11.01666667,18.03333333,50.33333333
2010-04-16,"Thiruvottiyur,  Chennai",10.15,16.96666667,43.0
2010-04-21,"Thiruvottiyur,  Chennai",11.83333333,21.65,59.33333333
2010-04-23,"Thiruvottiyur,  Chennai",12.61666667,21.48333333,51.66666667
2010-04-28,"Thiruvottiyur,  Chennai",17.26666667,28.11666667,49.0
2010-04-30,"Thiruvottiyur,  Chennai",13.63333333,23.16666667,59.0
2010-05-05,"Thiruvottiyur,  Chennai",13.5,22.12,118.0
2010-05-07,"Thiruvottiyur,  Chennai",14.22,26.7,45.33333333
2010-05-12,"Thiruvottiyur,  Chennai",11.46666667,19.66666667,52.66666667
2010-05-14,"Thiruvottiyur,  Chennai",11.53333333,20.78333333,50.66666667
2010-05-21,"Thiruvottiyur,  Chennai",13.66666667,23.36666667,59.33333333
2010-05-26,"Thiruvottiyur,  Chennai",11.9,21.0,64.66666667
2010-05-28,"Thiruvottiyur,  Chennai",15.61666667,22.65,30.66666667
2010-06-02,"Thiruvottiyur,  Chennai",8.7,13.23333333,62.66666667
2010-06-04,"Thiruvottiyur,  Chennai",14.58333333,25.7,91.33333333
2010-06-09,"Thiruvottiyur,  Chennai",11.76666667,20.08333333,66.33333333
2010-06-11,"Thiruvottiyur,  Chennai",12.61666667,21.4,80.66666667
2010-06-16,"Thiruvottiyur,  Chennai",16.0,13.85,46.5
2010-06-18,"Thiruvottiyur,  Chennai",13.8,23.88333333,73.0
2010-06-23,"Thiruvottiyur,  Chennai",12.15,20.2,94.66666667
2010-06-25,"Thiruvottiyur,  Chennai",12.86,18.74,109.3333333
2010-06-30,"Thiruvottiyur,  Chennai",12.78333333,21.38333333,69.0
2010-07-02,"Thiruvottiyur,  Chennai",12.26666667,20.11666667,70.33333333
2010-07-07,"Thiruvottiyur,  Chennai",11.63333333,19.78333333,55.0
2010-07-09,"Thiruvottiyur,  Chennai",10.95,18.75,66.66666667
2010-07-14,"Thiruvottiyur,  Chennai",13.21666667,23.38333333,74.66666667
2010-07-16,"Thiruvottiyur,  Chennai",13.21666667,21.05,59.0
2010-07-21,"Thiruvottiyur,  Chennai",16.41666667,20.11666667,116.6666667
2010-07-23,"Thiruvottiyur,  Chennai",10.4,17.88333333,82.33333333
2010-07-28,"Thiruvottiyur,  Chennai",12.63333333,21.16666667,124.3333333
2010-07-30,"Thiruvottiyur,  Chennai",10.6,17.83333333,74.66666667
2010-08-04,"Thiruvottiyur,  Chennai",10.13333333,16.28333333,69.33333333
2010-08-06,"Thiruvottiyur,  Chennai",12.61666667,21.08333333,57.66666667
2010-08-11,"Thiruvottiyur,  Chennai",12.53333333,21.81666667,67.33333333
2010-08-13,"Thiruvottiyur,  Chennai",11.51666667,18.88333333,63.0
2010-08-18,"Thiruvottiyur,  Chennai",12.2,20.65,75.5
2010-08-20,"Thiruvottiyur,  Chennai",9.633333333,14.93333333,56.66666667
2010-08-25,"Thiruvottiyur,  Chennai",13.35,20.83333333,56.33333333
2010-08-27,"Thiruvottiyur,  Chennai",14.88333333,18.51666667,242.3333333
2010-09-03,"Thiruvottiyur,  Chennai",15.36666667,24.81666667,45.0
2010-09-08,"Thiruvottiyur,  Chennai",9.9,16.91666667,64.0
2010-09-15,"Thiruvottiyur,  Chennai",11.6,19.51666667,60.66666667
2010-09-17,"Thiruvottiyur,  Chennai",9.033333333,12.68333333,64.0
2010-09-22,"Thiruvottiyur,  Chennai",14.55,24.15,47.66666667
2010-09-24,"Thiruvottiyur,  Chennai",9.35,13.28333333,57.66666667
2010-09-29,"Thiruvottiyur,  Chennai",11.41666667,19.85,52.0
2010-10-01,"Thiruvottiyur,  Chennai",11.56666667,19.66666667,90.33333333
2010-10-06,"Thiruvottiyur,  Chennai",12.58333333,21.35,117.6666667
2010-10-08,"Thiruvottiyur,  Chennai",10.45,16.08333333,108.3333333
2010-10-13,"Thiruvottiyur,  Chennai",12.23333333,20.08333333,160.0
2010-10-15,"Thiruvottiyur,  Chennai",11.96666667,20.73333333,144.6666667
2010-10-20,"Thiruvottiyur,  Chennai",11.6,19.03333333,98.0
2010-10-22,"Thiruvottiyur,  Chennai",13.45,23.2,136.0
2010-10-27,"Thiruvottiyur,  Chennai",10.63333333,17.45,107.6666667
2010-10-29,"Thiruvottiyur,  Chennai",15.86666667,20.81666667,83.0
2010-11-03,"Thiruvottiyur,  Chennai",9.32,14.14,79.66666667
2010-11-10,"Thiruvottiyur,  Chennai",12.63333333,21.9,98.66666667
2010-11-12,"Thiruvottiyur,  Chennai",10.58333333,17.5,98.0
2010-11-19,"Thiruvottiyur,  Chennai",9.316666667,13.11666667,84.0
2010-11-24,"Thiruvottiyur,  Chennai",10.95,18.3,131.3333333
2010-11-26,"Thiruvottiyur,  Chennai",14.96666667,18.78333333,110.0
2010-12-01,"Thiruvottiyur,  Chennai",13.66666667,21.63333333,70.66666667
2010-12-03,"Thiruvottiyur,  Chennai",11.35,20.26666667,103.3333333
2010-12-08,"Thiruvottiyur,  Chennai",12.28333333,18.76666667,89.0
2010-12-10,"Thiruvottiyur,  Chennai",10.46666667,13.73333333,132.0
2010-12-15,"Thiruvottiyur,  Chennai",12.43333333,18.66666667,79.33333333
2010-12-22,"Thiruvottiyur,  Chennai",,,
2010-12-24,"Thiruvottiyur,  Chennai",15.31666667,18.86666667,55.33333333
2010-12-31,"Thiruvottiyur,  Chennai",12.8,20.75,120.6666667
2011-01-05,"Thiruvottiyur,  Chennai",13.0,19.0,98.0
2011-01-07,"Thiruvottiyur,  Chennai",11.0,20.0,166.0
2011-01-12,"Thiruvottiyur,  Chennai",9.0,12.0,149.0
2011-01-14,"Thiruvottiyur,  Chennai",12.0,19.0,93.0
2011-01-19,"Thiruvottiyur,  Chennai",12.0,20.0,73.0
2011-01-21,"Thiruvottiyur,  Chennai",11.0,21.0,61.0
2011-01-28,"Thiruvottiyur,  Chennai",9.0,13.0,73.0
2011-02-02,"Thiruvottiyur,  Chennai",12.0,20.0,93.0
2011-02-04,"Thiruvottiyur,  Chennai",12.0,20.0,128.0
2011-02-09,"Thiruvottiyur,  Chennai",13.0,20.0,118.0
2011-02-11,"Thiruvottiyur,  Chennai",11.0,19.0,133.0
2011-02-17,"Thiruvottiyur,  Chennai",38.0,36.0,74.0
2011-02-18,"Thiruvottiyur,  Chennai",11.0,14.0,64.0
2011-02-23,"Thiruvottiyur,  Chennai",12.0,20.0,73.0
2011-02-25,"Thiruvottiyur,  Chennai",12.0,19.0,89.0
2011-03-02,"Thiruvottiyur,  Chennai",8.0,19.0,106.0
2011-03-04,"Thiruvottiyur,  Chennai",15.0,23.0,81.0
2011-03-09,"Thiruvottiyur,  Chennai",12.0,24.0,98.0
2011-03-11,"Thiruvottiyur,  Chennai",11.0,22.0,40.0
2011-03-16,"Thiruvottiyur,  Chennai",9.0,20.0,52.0
2011-03-18,"Thiruvottiyur,  Chennai",12.0,12.0,57.0
2011-03-23,"Thiruvottiyur,  Chennai",15.0,33.0,61.0
2011-03-25,"Thiruvottiyur,  Chennai",14.0,12.0,42.0
2011-03-30,"Thiruvottiyur,  Chennai",12.0,12.0,57.0
2011-04-01,"Thiruvottiyur,  Chennai",10.0,30.0,89.0
2011-04-06,"Thiruvottiyur,  Chennai",12.0,12.0,82.0
2011-04-08,"Thiruvottiyur,  Chennai",11.0,13.0,35.0
2011-04-15,"Thiruvottiyur,  Chennai",10.0,16.0,44.0
2011-04-20,"Thiruvottiyur,  Chennai",9.0,16.0,50.0
2011-04-27,"Thiruvottiyur,  Chennai",17.0,17.0,79.0
2011-04-29,"Thiruvottiyur,  Chennai",9.0,19.0,67.0
2011-05-04,"Thiruvottiyur,  Chennai",10.0,15.0,103.0
2011-05-06,"Thiruvottiyur,  Chennai",9.0,12.0,70.0
2011-05-11,"Thiruvottiyur,  Chennai",13.0,20.0,87.0
2011-05-13,"Thiruvottiyur,  Chennai",9.0,13.0,69.0
2011-05-18,"Thiruvottiyur,  Chennai",10.0,15.0,89.0
2011-05-20,"Thiruvottiyur,  Chennai",9.0,13.0,54.0
2011-05-25,"Thiruvottiyur,  Chennai",11.0,15.0,53.0
2011-05-27,"Thiruvottiyur,  Chennai",9.0,13.0,76.0
2011-06-01,"Thiruvottiyur,  Chennai",9.0,12.0,105.0
2011-06-03,"Thiruvottiyur,  Chennai",9.0,15.0,58.0
2011-06-08,"Thiruvottiyur,  Chennai",14.0,37.0,60.0
2011-06-10,"Thiruvottiyur,  Chennai",18.0,23.0,67.0
2011-06-15,"Thiruvottiyur,  Chennai",16.0,30.0,126.0
2011-06-17,"Thiruvottiyur,  Chennai",9.0,50.0,101.0
2011-06-22,"Thiruvottiyur,  Chennai",16.0,45.0,89.0
2011-06-24,"Thiruvottiyur,  Chennai",12.0,17.0,66.0
2011-06-29,"Thiruvottiyur,  Chennai",20.0,19.0,109.0
2011-07-01,"Thiruvottiyur,  Chennai",11.0,13.0,120.0
2011-07-06,"Thiruvottiyur,  Chennai",9.0,17.0,111.0
2011-07-08,"Thiruvottiyur,  Chennai",14.0,31.0,75.0
2011-07-13,"Thiruvottiyur,  Chennai",17.0,24.0,119.0
2011-07-15,"Thiruvottiyur,  Chennai",12.0,19.0,102.0
2011-07-20,"Thiruvottiyur,  Chennai",8.0,15.0,92.0
2011-07-22,"Thiruvottiyur,  Chennai",17.0,19.0,105.0
2011-07-27,"Thiruvottiyur,  Chennai",12.0,17.0,64.0
2011-07-29,"Thiruvottiyur,  Chennai",17.0,17.0,65.0
2011-08-03,"Thiruvottiyur,  Chennai",35.0,29.0,68.0
2011-08-05,"Thiruvottiyur,  Chennai",37.0,33.0,51.0
2011-08-10,"Thiruvottiyur,  Chennai",41.0,41.0,53.0
2011-08-12,"Thiruvottiyur,  Chennai",41.0,38.0,63.0
2011-08-19,"Thiruvottiyur,  Chennai",35.0,39.0,31.0
2011-08-24,"Thiruvottiyur,  Chennai",42.0,32.0,52.0
2011-08-26,"Thiruvottiyur,  Chennai",36.0,36.0,27.0
2011-09-02,"Thiruvottiyur,  Chennai",14.0,29.0,61.0
2011-09-07,"Thiruvottiyur,  Chennai",31.0,33.0,62.0
2011-09-09,"Thiruvottiyur,  Chennai",30.0,37.0,53.0
2011-09-14,"Thiruvottiyur,  Chennai",34.0,37.0,36.0
