Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM,PM 2.5
771,17-04-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,56.0,,
771,21-04-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,45.0,,
771,28-04-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,17.0,40.0,,
771,05-08-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,13.0,56.0,,
771,05-12-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,64.0,,
771,15-05-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,71.0,,
771,19-05-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,15.0,51.0,,
771,22-05-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,16.0,57.0,,
771,26-05-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,16.0,40.0,,
771,29-05-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,16.0,45.0,,
771,06-05-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,17.0,40.0,,
771,06-12-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,19.0,42.0,,
771,19-06-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,13.0,46.0,,
771,26-06-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,16.0,60.0,,
771,07-03-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,35.0,,
771,07-10-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,34.0,,
771,17-07-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,16.0,49.0,,
771,24-07-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,17.0,46.0,,
771,31-07-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,16.0,47.0,,
771,08-07-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,49.0,,
771,14-08-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",,,42.0,,
771,21-08-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,43.0,,
771,25-08-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,34.0,,
771,28-08-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,16.0,46.0,,
771,09-01-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,16.0,47.0,,
771,09-04-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,18.0,41.0,,
771,09-08-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,16.0,47.0,,
771,09-11-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,20.0,42.0,,
771,15-09-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,17.0,38.0,,
771,18-09-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,16.0,45.0,,
771,22-09-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,32.0,,
771,25-09-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,16.0,44.0,,
771,29-09-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,18.0,45.0,,
771,10-09-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,16.0,40.0,,
771,16-10-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,39.0,,
771,23-10-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,13.0,38.0,,
771,30-10-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,17.0,57.0,,
771,11-06-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,16.0,48.0,,
771,13-11-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,49.0,,
771,20-11-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,48.0,,
771,27-11-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,13.0,40.0,,
771,12-04-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,46.0,,
771,12-11-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,12.0,44.0,,
771,18-12-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,39.0,,
772,01-03-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,14.0,61.0,,
772,01-07-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,12.0,64.0,,
772,01-10-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,53.0,,
772,17-01-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,55.0,,
772,21-01-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,17.0,57.0,,
772,24-01-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,15.0,57.0,,
772,28-01-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,12.0,75.0,,
772,31-01-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,14.0,49.0,,
772,02-04-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,56.0,,
772,02-07-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,13.0,37.0,,
772,02-11-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,14.0,52.0,,
772,14-02-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,13.0,58.0,,
772,18-02-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,43.0,,
772,21-02-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,14.0,57.0,,
772,25-02-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,13.0,34.0,,
772,28-02-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,45.0,,
772,03-07-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,14.0,40.0,,
772,03-11-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,13.0,45.0,,
772,14-03-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,12.0,58.0,,
772,18-03-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,16.0,60.0,,
772,21-03-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,40.0,,
772,25-03-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,32.0,,
772,28-03-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,41.0,,
772,04-01-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,16.0,43.0,,
772,04-04-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,16.0,41.0,,
772,04-08-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,14.0,36.0,,
772,04-11-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,39.0,,
772,19-04-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,17.0,44.0,,
772,22-04-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,42.0,,
772,25-04-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,15.0,41.0,,
772,29-04-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,40.0,,
772,05-02-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,13.0,53.0,,
772,05-06-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,68.0,,
772,05-09-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,39.0,,
772,13-05-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,16.0,45.0,,
772,16-05-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,13.0,49.0,,
772,20-05-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,16.0,56.0,,
772,23-05-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,48.0,,
772,27-05-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,17.0,43.0,,
772,30-05-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,19.0,48.0,,
772,06-06-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,36.0,,
772,13-06-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,17.0,62.0,,
772,20-06-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,57.0,,
772,27-06-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,53.0,,
772,07-04-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,17.0,41.0,,
772,07-11-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,16.0,37.0,,
772,18-07-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,53.0,,
772,25-07-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,16.0,55.0,,
772,08-01-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,47.0,,
772,08-08-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,53.0,,
772,19-08-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,18.0,38.0,,
772,22-08-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,16.0,44.0,,
772,26-08-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,47.0,,
772,09-02-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,17.0,46.0,,
772,09-05-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,16.0,38.0,,
772,09-09-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,16.0,41.0,,
772,09-12-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,18.0,39.0,,
772,16-09-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,17.0,38.0,,
772,19-09-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,17.0,37.0,,
772,23-09-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,39.0,,
772,26-09-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,16.0,35.0,,
772,30-09-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,16.0,40.0,,
772,10-10-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,16.0,39.0,,
772,17-10-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,14.0,39.0,,
772,24-10-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,15.0,45.0,,
772,31-10-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,17.0,41.0,,
772,11-07-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,14.0,42.0,,
772,14-11-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,14.0,47.0,,
772,21-11-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,16.0,39.0,,
772,28-11-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",,,44.0,,
772,12-05-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,13.0,37.0,,
772,12-12-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,11.0,35.0,,
773,01-03-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,20.0,123.0,,
773,01-08-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,17.0,119.0,,
773,01-10-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19.0,22.0,110.0,,
773,17-01-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19.0,22.0,153.0,,
773,22-01-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,19.0,139.0,,
773,24-01-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,20.0,102.0,,
773,29-01-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20.0,23.0,140.0,,
773,31-01-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19.0,24.0,118.0,,
773,02-05-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20.0,23.0,130.0,,
773,02-07-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,19.0,121.0,,
773,02-12-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19.0,22.0,129.0,,
773,14-02-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19.0,22.0,110.0,,
773,19-02-14,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,21.0,111.0,,
