Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
766,05-08-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,24,104,NA
766,10-08-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,137,NA
766,12-08-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,140,NA
766,17-08-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,166,NA
766,19-08-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,104,NA
766,24-08-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,66,NA
766,26-08-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,21,104,NA
766,31-08-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,107,NA
766,01-10-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,17,56,NA
766,07-10-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,26,63,NA
766,09-10-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,30,61,NA
766,12-10-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,18,57,NA
766,14-10-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,24,110,NA
766,16-10-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,23,74,NA
766,19-10-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,87,NA
766,23-10-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,24,89,NA
766,12-11-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,NA,65,NA
766,19-11-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,NA,71,NA
766,27-11-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,56,NA
766,15-12-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,NA,107,NA
766,17-12-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,NA,106,NA
766,21-12-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,28,116,NA
766,23-12-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,177,NA
766,29-12-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,244,NA
766,31-12-15,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,31,234,NA
767,05-01-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,27,67,NA
767,19-01-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,27,95,NA
767,21-01-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,28,70,NA
767,23-01-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,26,64,NA
767,28-01-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,24,68,NA
767,30-01-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,25,60,NA
767,03-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,26,63,NA
767,05-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,28,68,NA
767,09-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,29,71,NA
767,11-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",23,27,73,NA
767,13-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,25,74,NA
767,17-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,24,64,NA
767,19-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,28,61,NA
767,23-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,26,65,NA
767,25-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,27,62,NA
767,27-02-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,25,69,NA
767,03-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,26,62,NA
767,05-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,25,71,NA
767,09-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,26,65,NA
767,11-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,27,59,NA
767,13-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,25,57,NA
767,17-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,25,95,NA
767,19-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,26,98,NA
767,23-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,24,85,NA
767,25-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,23,73,NA
767,27-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,22,63,NA
767,31-03-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,21,57,NA
767,06-04-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,21,62,NA
767,08-04-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,19,57,NA
767,13-04-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,25,93,NA
767,17-04-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,111,NA
767,21-04-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,21,89,NA
767,24-04-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,23,124,NA
767,28-04-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,21,122,NA
767,30-04-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,23,133,NA
767,05-05-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,22,120,NA
767,12-05-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,29,118,NA
767,15-05-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,32,144,NA
767,02-06-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,25,64,NA
767,05-06-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,24,50,NA
767,10-06-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,25,68,NA
767,12-06-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,23,57,NA
767,17-06-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,22,60,NA
767,19-06-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,22,76,NA
767,24-06-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,20,103,NA
767,26-06-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,26,146,NA
767,01-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,21,108,NA
767,03-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,20,119,NA
767,08-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,147,NA
767,10-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,22,139,NA
767,15-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,32,122,NA
767,17-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,21,107,NA
767,22-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,80,NA
767,24-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,64,NA
767,29-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,19,60,NA
767,31-07-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,39,NA
767,05-08-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,48,NA
767,07-08-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,47,NA
767,12-08-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,62,NA
767,14-08-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,60,NA
767,19-08-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,28,NA
767,21-08-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,45,NA
767,26-08-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,69,NA
767,05-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",24,15,54,NA
767,07-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,63,NA
767,12-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,27,96,NA
767,14-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,89,NA
767,16-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,90,NA
767,19-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,68,NA
767,23-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,82,NA
767,26-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,45,NA
767,28-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,69,NA
767,30-10-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,52,NA
767,06-11-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,20,90,NA
767,11-11-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,54,NA
767,18-11-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,38,NA
767,26-11-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,19,61,NA
767,30-11-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,17,44,NA
767,14-12-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,100,NA
767,16-12-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,130,NA
767,18-12-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,109,NA
767,29-12-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,99,NA
767,31-12-15,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,123,NA
768,07-04-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,23,98,NA
768,09-04-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,22,138,NA
768,13-04-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,21,165,NA
768,16-04-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,23,121,NA
768,20-04-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,21,131,NA
768,23-04-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,24,141,NA
768,27-04-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,20,97,NA
768,02-07-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,27,214,NA
768,07-07-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,22,263,NA
768,09-07-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,23,147,NA
768,14-07-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,33,155,NA
768,16-07-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,24,236,NA
768,21-07-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,22,118,NA
768,23-07-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,22,161,NA
768,28-07-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,24,137,NA
768,04-08-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,100,NA
768,06-08-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,21,80,NA
768,11-08-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,71,NA
768,13-08-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,125,NA
768,18-08-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,44,NA
768,20-08-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,74,NA
768,25-08-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,108,NA
768,27-08-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,49,NA
768,01-10-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,53,NA
768,06-10-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,90,NA
768,08-10-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,58,NA
768,13-10-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,21,53,NA
768,15-10-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,21,90,NA
768,20-10-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,21,80,NA
768,27-10-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,82,NA
768,29-10-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,60,NA
768,03-11-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,97,NA
768,18-11-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,68,NA
768,20-11-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,42,NA
768,25-11-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,90,NA
768,14-12-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,69,NA
768,16-12-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,77,NA
768,18-12-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,58,NA
768,22-12-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,50,NA
768,28-12-15,Tamil Nadu,Chennai,"Vallalar Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,20,137,NA
